AIR,CRUISE_MISSILE,,UNIT_TYPE,,,KH41_MOSKIT,,,
AIR,CRUISE_MISSILE,,UNIT_TYPE,,,KORMORAN,,,
AIR,CRUISE_MISSILE,,UNIT_TYPE,,,KORMORAN2,,,
AIR,CRUISE_MISSILE,,UNIT_TYPE,,,MGM137,,,
AIR,CRUISE_MISSILE,,UNIT_TYPE,,,OTOMAT,,,
AIR,CRUISE_MISSILE,,UNIT_TYPE,,,PENGUIN,,,
AIR,CRUISE_MISSILE,,UNIT_TYPE,,,RBS_15,,,
AIR,CRUISE_MISSILE,,UNIT_TYPE,,,SCALP_EG,,,
AIR,CRUISE_MISSILE,,UNIT_TYPE,,,SEA_DART_CRUISE,,,
AIR,CRUISE_MISSILE,,UNIT_TYPE,,,SEA_EAGLE,,,
AIR,CRUISE_MISSILE,,UNIT_TYPE,,,SEA_KILLER,,,
AIR,CRUISE_MISSILE,,UNIT_TYPE,,,SEA_SKUA,,,
AIR,CRUISE_MISSILE,,UNIT_TYPE,,,SEA_SLUG_CRUISE,,,
AIR,CRUISE_MISSILE,,UNIT_TYPE,,,SMLA,,,
AIR,CRUISE_MISSILE,,UNIT_TYPE,,,SSC2A_SALISH,,,
AIR,CRUISE_MISSILE,,UNIT_TYPE,,,SSC2B_SAMLET,,,
AIR,CRUISE_MISSILE,,UNIT_TYPE,,,SSC3_SEPAL,,,
AIR,CRUISE_MISSILE,,UNIT_TYPE,,,SSC_6,,,
AIR,CRUISE_MISSILE,,UNIT_TYPE,,,SSM1,,,
AIR,CRUISE_MISSILE,,UNIT_TYPE,,,SSM_HAESUNG,,,
AIR,CRUISE_MISSILE,,UNIT_TYPE,,,SSN12_SANDBOX,,,
AIR,CRUISE_MISSILE,,UNIT_TYPE,,,SSN19_SHIPWRECK,,,
AIR,CRUISE_MISSILE,,UNIT_TYPE,,,SSN21_SAMPSON,,,
AIR,CRUISE_MISSILE,,UNIT_TYPE,,,SSN22_SUNBURN,,,
AIR,CRUISE_MISSILE,,UNIT_TYPE,,,SSN3_SHADDOCK,,,
AIR,CRUISE_MISSILE,,UNIT_TYPE,,,SSN7_STARBRIGHT,,,
AIR,CRUISE_MISSILE,,UNIT_TYPE,,,SSN9_SIREN,,,
